Endpoint Name	Endpoint Type	Endpoint Status	Operating System	Agent Version	IP Address	IPv6 Address	User	Endpoint Alias	Last Seen	Content Version	Assigned Prevention Policy	Assigned Extensions Policy	Tags	Active Directory	Last Upgrade Status	Last Upgrade Status Time	Last Upgrade Failure Reason	Last Upgrade Source	Linux Operation Mode	IT Metrics Collection	Last Certificate Enforcement Fallback	Cluster Name	Cloud Provider	Cloud Region	Cloud Provider Account ID	Cloud Instance ID
OCG-04-024	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.146		rtarf.mi.th\tippawan.k		Oct 15th 2025 11:08:37	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm	No Upgrade					Disabled			On Prem			
OCG-05-002	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.88				Oct 15th 2025 11:14:00	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/6000000000/6160000000/computers	No Upgrade					Disabled			On Prem			
OCG-05-003	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.106		rtarf.mi.th\pattanarat.w		Oct 14th 2025 21:31:27	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/vpn.ocg, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm	No Upgrade					Disabled			On Prem			
OCG-05-004	Workstation	Disconnected	Windows 10	8.9.0.14028	10.142.21.173				Oct 14th 2025 15:40:50	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/6000000000/6160000000/computers	No Upgrade					Disabled			On Prem			
OCG-05-005	Workstation	Connected	Windows 11	8.9.0.14028	10.104.208.236				Oct 15th 2025 11:14:08	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/6000000000/6160000000/computers	No Upgrade					Disabled			On Prem			
OCG-05-006	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.111		rtarf.mi.th\usawin.o		Oct 15th 2025 11:18:28	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm	No Upgrade					Disabled			On Prem			
OCG-05-007	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.180				Oct 7th 2025 15:23:40	1970-24134	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/6000000000/6160000000/computers	No Upgrade					Disabled			On Prem			
OCG-05-008	Workstation	Connected	Windows 11	8.9.0.14028	10.104.208.84		rtarf.mi.th\arkom.c		Oct 15th 2025 11:16:36	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm	No Upgrade					Disabled			On Prem			
OCG-05-009	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.206				Oct 14th 2025 15:40:52	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/6000000000/6160000000/computers	No Upgrade					Disabled			On Prem			
OCG-05-010	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.168		rtarf.mi.th\wasukara.w		Oct 15th 2025 09:51:07	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/vpn.ocg, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm	No Upgrade					Disabled			On Prem			
OCG-05-012	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.109		rtarf.mi.th\pakjira.p		Oct 15th 2025 11:14:39	1980-24216	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['OCG-B5'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/vpn.ocg, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm	No Upgrade					Disabled			On Prem			
OCG-05-014	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.179		rtarf.mi.th\chadaporn.p		Oct 15th 2025 11:15:50	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm	No Upgrade					Disabled			On Prem			
OCG-05-015	Workstation	Connected	Windows 11	8.9.0.14028	10.104.208.107		rtarf.mi.th\thannicha.n		Oct 15th 2025 11:14:25	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm	No Upgrade					Disabled			On Prem			
OCG-05-016	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.202		rtarf.mi.th\worakit.k		Oct 15th 2025 11:16:11	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm	No Upgrade					Disabled			On Prem			
OCG-05-017	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.162		rtarf.mi.th\nichamon.k		Oct 15th 2025 11:16:31	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm	No Upgrade					Disabled			On Prem			
OCG-05-019	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.44		rtarf.mi.th\nichapa.s		Oct 15th 2025 11:17:59	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm	No Upgrade					Disabled			On Prem			
OCG-05-021	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.159		rtarf.mi.th\tongchart.kan		Oct 15th 2025 10:50:22	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm	No Upgrade					Disabled			On Prem			
OCG-05-022	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.101		rtarf.mi.th\wanida.wa		Oct 15th 2025 11:15:58	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm	No Upgrade					Disabled			On Prem			
OCG-05-023	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.90		rtarf.mi.th\prakasit.kh		Oct 15th 2025 11:16:36	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm	No Upgrade					Disabled			On Prem			
OCG-05-204	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.201				Oct 14th 2025 15:39:24	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/6000000000/6160000000/computers	No Upgrade					Disabled			On Prem			
OCG-06-001	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.72				Oct 8th 2025 15:49:12	1970-24134	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/6000000000/6160000000/computers	No Upgrade					Disabled			On Prem			
OCG-06-003	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.120		rtarf.mi.th\napat.h		Oct 15th 2025 10:07:06	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-ecm, rtarf.local/1-security groups, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/vpn.ocg, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm, rtarf.local/dpd-ocompg group	No Upgrade					Disabled			On Prem			
OCG-06-004	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.116				Oct 10th 2025 15:48:42	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/6000000000/6160000000/computers	No Upgrade					Disabled			On Prem			
OCG-06-005	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.86				Oct 8th 2025 10:13:24	1970-24134	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/6000000000/6160000000/computers	No Upgrade					Disabled			On Prem			
OCG-06-006	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.94				Oct 8th 2025 14:45:17	1970-24134	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/6000000000/6160000000/computers	No Upgrade					Disabled			On Prem			
OCG-06-007	Workstation	Disconnected	Windows 11	8.9.0.14028	10.104.208.73				Oct 8th 2025 15:11:13	1970-24134	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/6000000000/6160000000/computers	No Upgrade					Disabled			On Prem			
OCG-06-008	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.240		rtarf.mi.th\piangtawan.k		Oct 15th 2025 11:14:44	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/vpn.ocg, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm	No Upgrade					Disabled			On Prem			
OCG-06-009	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.11				Oct 10th 2025 15:22:34	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/6000000000/6160000000/computers	No Upgrade					Disabled			On Prem			
OCG-06-011	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.204		rtarf.mi.th\suttichai.t		Oct 10th 2025 11:41:27	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm, rtarf.local/1-old ous/j-4/ojlj-4, rtarf.local/ilsdj-4 group, rtarf.local/1-old ous/j-4/ojlj-4/ilsdj-4, rtarf.local/1-old ous/j-4	No Upgrade					Disabled			On Prem			
